id_localidad,nombre,partido,municipio,cp,latitud,longitud
18064,"EL RETAMOSO","SANTA ROSA",,5594,,
5696,"EL RETIRO",LAVALLE,,5533,-32.5644458,-67.8066524
5845,"EL RETIRO",RIVADAVIA,,5579,,
5964,"EL RETIRO","SANTA ROSA",,5594,,
5512,"EL RETIRO","GENERAL ALVEAR",,5632,,
17781,"EL RINCON","SAN CARLOS",,5569,,
5697,"EL ROSARIO",LAVALLE,,5535,,
17424,"EL SALADO",LAVALLE,,5563,,
20305,"EL SALTO","LUJAN DE CUYO",,5549,-32.8994782,-69.3336484
5576,"EL SAUCE",GUAYMALLEN,,5533,-32.8664939,-68.7583334
5823,"EL SOSNEADO","SAN RAFAEL",,5611,-35.0821772,-69.5924128
18065,"EL TAMARINDO","SANTA ROSA",,5594,,
17425,"EL TAPON",LAVALLE,,5533,,
20623,"EL TOPON",TUNUYAN,,5560,,
20624,"EL TOSCAL",TUNUYAN,,5560,,
5911,"EL TROPEZON","SAN RAFAEL","SAN RAFAEL",5603,-34.6803513,-68.2735825
5912,"EL USILLAL","SAN RAFAEL",,5601,,
18067,"EL VALLE","SANTA ROSA",,5594,,
17149,"EL VAQUERO","LA PAZ",,5590,,
17566,"EL VATRO",MALARGUE,,5613,-36.7022934,-69.9421997
17022,"EL VENTARRON","GENERAL ALVEAR",,5621,,
5698,"EL VERGEL",LAVALLE,,5533,-32.7623132,-68.6476012
5965,"EL VILLEGUINO","SANTA ROSA",,5594,-33.7874336,-67.9350967
20594,"EL VILTEGUINO","SAN RAFAEL",,5594,,
20654,"EL ZAMPAL",TUPUNGATO,,5561,-33.3989500,-69.1057367
17150,"EL ZAMPAL","LA PAZ",,5590,,
18069,"EL ZAMPAL","SANTA ROSA",,5594,,
17567,"EL ZAMPAL",MALARGUE,,5613,,
17151,"EL ZAPATINO","LA PAZ",,5590,,
18071,"EL ZORZAL","SANTA ROSA",,5594,,
17152,"ELOY FUNES","LA PAZ",,5590,,
16953,"EMBALSE VALLE GRANDE","SAN RAFAEL",,5600,,
18072,"EMILIANO LUCERO","SANTA ROSA",,5594,,
17153,"EMILIO NIETA","LA PAZ",,5590,,
5651,"EMPALME FRONTERA","LAS HERAS",,5553,,
5652,"EMPALME RESGUARDO","LAS HERAS",,5539,,
17154,"EPIFANIO FERNANDEZ","LA PAZ",,5590,,
17155,"ERNESTO ALCARAZ","LA PAZ",,5590,,
18073,"ERNESTO LOPEZ","SANTA ROSA",,5594,,
18074,ESCUDERO,"SANTA ROSA",,5594,,
5653,ESPEJO,"LAS HERAS",,5539,-32.8260269,-68.8158264
5654,"ESPEJO RESGUARDADO","LAS HERAS",,5539,,
5550,ESPINO,"SAN MARTIN","SAN MARTIN",5571,-33.0773331,-68.3982838
5655,"ESTACION USPALLATA","LAS HERAS",,5551,,
17782,"ESTANCIA AGUANDA","SAN CARLOS",,5569,,
17783,"ESTANCIA ARROYO HONDO","SAN CARLOS",,5569,,
20626,"ESTANCIA AVEIRO",TUNUYAN,,5560,,
20627,"ESTANCIA BELLA VISTA",TUNUYAN,,5560,,
19835,"ESTANCIA CASA DE PIEDRA","LAS HERAS",,5539,,
17786,"ESTANCIA CASAS VIEJAS","SAN CARLOS",,5569,,
19212,"ESTANCIA CHACAICO","GENERAL ALVEAR",,5621,,
20629,"ESTANCIA CORREA",TUNUYAN,,5560,,
19837,"ESTANCIA CUEVA DEL TORO","LAS HERAS",,5539,,
17023,"ESTANCIA EL BALDERON","GENERAL ALVEAR",,5634,,
18076,"ESTANCIA EL BONITO","SANTA ROSA",,5594,,
16954,"ESTANCIA EL CAMPAMENTO","SAN RAFAEL",,5600,,
19838,"ESTANCIA EL CARRIZAL","LAS HERAS",,5539,,
20630,"ESTANCIA EL CARRIZALITO",TUNUYAN,,5560,,
18075,"ESTANCIA GIL","SANTA ROSA",,5594,,
20631,"ESTANCIA GUINAZU",TUNUYAN,,5560,,
19846,"ESTANCIA JOCOLI","LAS HERAS",,5539,,
20540,"ESTANCIA LA ARGENTINA",RIVADAVIA,,5577,,
18079,"ESTANCIA LA CHUÑA","SANTA ROSA",,5594,,
17024,"ESTANCIA LA CORTADERA","GENERAL ALVEAR",,5634,,
5980,"ESTANCIA LA PAMPA",TUNUYAN,,5563,,
17787,"ESTANCIA LA PUMA","SAN CARLOS",,5569,,
20633,"ESTANCIA LA ROSA",TUNUYAN,,5560,,
19645,"ESTANCIA LA SALCEDINA","LA PAZ",,5590,,
16955,"ESTANCIA LA SARITA","SAN RAFAEL",,5600,,
16956,"ESTANCIA LA TRINTRICA","SAN RAFAEL",,5600,,
17025,"ESTANCIA LA VARITA","GENERAL ALVEAR",,5634,,
17158,"ESTANCIA LA VIZCACHERA","LA PAZ",,5590,,
20595,"ESTANCIA LAS CHILCAS","SAN RAFAEL",,5595,,
20634,"ESTANCIA LAS HIGUERAS",TUNUYAN,,5560,,
17159,"ESTANCIA LAS VIZCACHERAS","LA PAZ",,5590,,
20635,"ESTANCIA LOS CHACAYES",TUNUYAN,,5560,,
16957,"ESTANCIA LOS HUAICOS","SAN RAFAEL",,5600,,
16958,"ESTANCIA LOS LEONES","SAN RAFAEL",,5600,,
20625,"ESTANCIA MALLEA",TUNUYAN,,5560,,
19839,"ESTANCIA SAN MARTIN","LAS HERAS",,5539,,
20637,"ESTANCIA SILVA",TUNUYAN,,5560,,
16959,"ESTANCIA SOFIA RAQUEL","SAN RAFAEL",,5600,,
16960,"ESTANCIA TIERRAS BLANCAS","SAN RAFAEL",,5600,,
19840,"ESTANCIA USPALLATA","LAS HERAS",,5545,,
19834,"ESTANCIA VILLAVICENCIO","LAS HERAS",,5539,,
17789,"ESTANCIA VILUCO","SAN CARLOS",,5569,,
19842,"ESTANCIA YALGUARAZ","LAS HERAS",,5539,,
17790,"ESTANCIA YAUCHA","SAN CARLOS",,5569,,
17160,"ESTANISLAO ORDOÑEZ","LA PAZ",,5590,,
5867,"EUGENIO BUSTOS","SAN CARLOS","SAN CARLOS",5569,-33.7803497,-69.0627823
17163,"EUSEBIA VIUDA DE GOMEZ","LA PAZ",,5590,,
17164,"EVARISTO ACEVEDO","LA PAZ",,5590,,
17165,"EVARISTO SALAS","LA PAZ",,5590,,
20382,"EX FORTIN MALARGUE",MALARGUE,,5611,,
17166,"FABRICIANO ROJAS","LA PAZ",,5590,,
17167,"FELIPE GARRO","LA PAZ",,5590,,
18080,"FELIPE PEREZ","SANTA ROSA",,5594,,
17170,"FERMIN PEREZ","LA PAZ",,5590,,
5784,"FINCA EL ARROZ",MAIPU,,5531,,
5913,"FINCA LOPEZ","SAN RAFAEL",,5622,,
20330,"FINCA LOS ALAMOS",MAIPU,,5531,,
19657,"FLORENCIO GARRO","LA PAZ",,5590,,
17168,"FLORENCIO MOLINA","LA PAZ",,5590,,
17173,"FLORENCIO ORDOÑEZ","LA PAZ",,5590,,
17962,"FLORINDO FLORES","SAN MARTIN",,5582,,
17427,FORZUDO,LAVALLE,,5537,,
17174,"FRANCISCO MOLINA","LA PAZ",,5590,,
17175,"FRANCISCO ROJAS","LA PAZ",,5590,,
5785,"FRAY LUIS BELTRAN",MAIPU,MAIPU,5531,-33.0072645,-68.6498584
17176,"FRUCTUOSO DIAZ","LA PAZ",,5590,,
19849,"GARGANTA DEL LEON","LAS HERAS",,5539,,
5513,"GASPAR CAMPOS","GENERAL ALVEAR",,5609,,
5699,"GENERAL ACHA",LAVALLE,,5533,,
5514,"GENERAL ALVEAR","GENERAL ALVEAR","GENERAL ALVEAR",5620,-34.9721489,-67.6893005
5786,"GENERAL GUTIERREZ",MAIPU,MAIPU,5511,-32.9511223,-68.7438736
5787,"GENERAL ORTEGA",MAIPU,MAIPU,5517,-32.9807379,-68.7250983
17177,"GERMAN MATURANO","LA PAZ",,5590,,
17178,"GERTRUDIS DE OJEDA","LA PAZ",,5590,,
17180,"GILBERTO PEREZ","LA PAZ",,5590,,
