id_localidad,nombre,partido,municipio,codigo_postal,latitud,longitud
9662,"KILOMETRO 78","SAN JAVIER",,3315,,
9590,"KILOMETRO 8",OBERA,,3361,,
27589,"KM 1230",CAINGUAS,,3337,,
27590,"KM 1246",CAINGUAS,,3337,,
27591,"KM 1247",CAINGUAS,,3337,,
27562,"KM 18",GUARANI,,3338,,
27588,KM1228,CAINGUAS,,3337,,
27567,"LA BONITA",GUARANI,,3338,-27.0472528,-54.1149425
9347,"LA CAPILLA",APOSTOLES,,3350,-27.8738451,-55.6219917
27768,"LA FLOR",GUARANI,,3364,,
9628,"LA HORQUETA","SAN IGNACIO",,3322,,
9395,"LA INVERNADA",CANDELARIA,,3309,-27.4685247,-55.5907941
20381,"LA MILAGROSA",CAPITAL,,3300,,
20502,"LA MISIONERA",MONTECARLO,,3384,,
9629,"LA OTILIA","SAN IGNACIO",,3328,,
9496,"LA PLANTADORA",IGUAZU,,3322,,
20504,"LA POSTA",MONTECARLO,,3384,,
20427,"LA ROTONDA",CAPITAL,,3300,,
27586,LAPACHO,CAINGUAS,,3337,,
9566,LARRAQUE,MONTECARLO,,3384,,
27572,"LAS BANANERAS","SAN JAVIER",,3353,,
27555,"LAS FLORES",GUARANI,,3338,,
27575,"LAS MANDARINAS","SAN JAVIER",,3353,,
20458,"LAS MERCEDES",GUARANI,,3364,-27.1697458,-54.3475964
9396,"LAS QUEMADAS",CANDELARIA,,3309,-27.5457592,-55.6155052
9348,"LAS TUNAS",APOSTOLES,,3350,-27.9576329,-55.6611985
20385,"LAS VERTIENTES",CAPITAL,,3300,,
9520,"LEANDRO N ALEM","LEANDRO N ALEM","LEANDRO N ALEM",3315,-27.6006813,-55.3230972
27563,LECHUZA,GUARANI,,3338,,
9497,LIBERTAD,IGUAZU,"PUERTO LIBERTAD",3374,-25.9218197,-54.5843201
9544,"LINEA CUCHILLA","LIBERTADOR GRAL SAN MARTIN",,3334,,
9567,"LINEA DE PERAY",MONTECARLO,,3384,,
27554,"LOMA PORA",CAINGUAS,,3337,,
9397,LORETO,CANDELARIA,LORETO,3316,-27.3296010,-55.5228090
9663,"LOS GALPONES","SAN JAVIER",,3353,-27.7958868,-55.1940887
9591,"LOS HELECHOS",OBERA,"LOS HELECHOS",3361,-27.5531850,-55.0778230
9545,"LOS TEALES","LIBERTADOR GRAL SAN MARTIN",,3328,,
20367,"LOTE 117",CANDELARIA,,3317,,
9349,"LOTE 117",APOSTOLES,,3351,,
9398,"LOTE 12",CANDELARIA,,3316,,
9630,"LOTE 25","SAN IGNACIO",,3327,,
9631,"LOTE 5","SAN IGNACIO",,3318,,
20469,LUJAN,GUARANI,,3364,,
20506,MACACA,MONTECARLO,,3384,,
20507,MACACO,MONTECARLO,,3384,,
9664,MACHADIÑO,"SAN JAVIER",,3353,,
9320,"MAI BAO","25 DE MAYO",,3363,,
9427,MANANTIALES,CAPITAL,,3306,,
9632,MANIS,"SAN IGNACIO",,3327,,
27558,"MANUEL BELGRANO",GUARANI,,3338,,
9633,"MARIA ANTONIA","SAN IGNACIO",,3322,,
9469,"MARIA MAGDALENA",ELDORADO,,3381,-26.2380924,-54.6018096
27557,"MARIANO MORENO",GUARANI,,3338,-27.3663890,-54.2272390
9561,MBOPICUA,"LIBERTADOR GRAL SAN MARTIN","PUERTO RICO",3332,-26.8688622,-55.0456505
9521,MECKING,"LEANDRO N ALEM",,3315,,
20459,"MESA REDONDA",GUARANI,,3364,,
20460,"MIGUEL GUEMES",GUARANI,,3364,,
9428,"MIGUEL LANUS",CAPITAL,POSADAS,3304,-27.4280640,-55.8795810
27552,MILAGRO,CAINGUAS,,3337,,
20461,MOCONA,GUARANI,,3364,,
9665,"MOJON GRANDE","SAN JAVIER","MOJON GRANDE",3315,-27.7087002,-55.1562424
9350,"MONTE HERMOSO",APOSTOLES,,3351,,
9491,MONTEAGUDO,GUARANI,,3364,-27.2845498,-54.0962468
9568,MONTECARLO,MONTECARLO,MONTECARLO,3384,-26.5655499,-54.7638817
9399,"NACIENTES DEL ISABEL",CANDELARIA,,3309,,
9351,"NACIENTES DEL TUNAR",APOSTOLES,,3350,,
9429,"NUEVA VALENCIA",CAPITAL,,3306,,
9634,OASIS,"SAN IGNACIO",,3328,-26.9708360,-55.2491782
9592,OBERA,OBERA,OBERA,3360,-27.4863491,-55.1204491
