id_localidad,nombre,partido,municipio,codigo_postal,latitud,longitud
7150,"VILLA MIRASOL","QUEMU QUEMU","VILLA MIRASOL",6315,-36.0752907,-63.8863602
7151,"VILLA SAN JOSE","QUEMU QUEMU",,6315,,
6829,"VISTA ALEGRE",CHALILEO,,6323,,
6909,WINIFREDA,CONHELO,WINIFREDA,6313,-36.2274551,-64.2347870
7152,"ZONA RURAL","QUEMU QUEMU",,6331,,
7237,"ZONA RURAL",TRENEL,,6369,,
7153,"ZONA RURAL DE MIRASOL","QUEMU QUEMU",,6315,,
6863,"ZONA RURAL DE VERTIZ",CHAPALEUFU,,6365,,
7113,"ZONA RURAL DORILA",MARACO,,6365,,
6910,"ZONA RURAL METILEO",CONHELO,,6367,,
6911,"ZONA URBANA NORTE",CONHELO,,6380,,
